translation_id,target,target_type,event_count,weighted_event_count,corpus_words,events_per_10k_words
murray_1919,ANTINOUS,character,27,15.0829,136668,1.9755904820440775
murray_1919,ARETE,character,9,5.892799999999999,136668,0.6585301606813593
murray_1919,ATHENA,character,62,30.57085,136668,4.53654110691603
murray_1919,BLOOD,concept_or_setting,15,10.5281,136668,1.0975502678022653
murray_1919,BOW,concept_or_setting,19,14.14235,136668,1.390230339216203
murray_1919,CALYPSO,character,12,7.9268,136668,0.8780402142418122
murray_1919,CIRCE,character,32,16.7716,136668,2.3414405713114994
murray_1919,CLYTEMNESTRA,character,3,1.7309,136668,0.21951005356045306
murray_1919,CYCLOPES,group,9,6.4589,136668,0.6585301606813593
murray_1919,DAWN,concept_or_setting,35,25.1583,136668,2.5609506248719525
murray_1919,DEATH,concept_or_setting,24,16.11285,136668,1.7560804284836244
murray_1919,DEMODOCUS,character,7,4.2697,136668,0.5121901249743905
murray_1919,EARTH,concept_or_setting,42,26.578400000000002,136668,3.073140749846343
murray_1919,EUMAEUS,character,2,1.0672,136668,0.1463400357069687
murray_1919,EURYCLEIA,character,7,3.9836,136668,0.5121901249743905
murray_1919,EURYMACHUS,character,3,1.0865,136668,0.21951005356045306
murray_1919,FATE,concept_or_setting,23,15.3914,136668,1.68291041063014
murray_1919,FIRE,concept_or_setting,11,8.5295,136668,0.8048701963883279
murray_1919,GENERIC_CAVE,generic,8,5.1937,136668,0.5853601428278749
murray_1919,GENERIC_CITY,generic,9,5.9612,136668,0.6585301606813593
murray_1919,GENERIC_DAUGHTER,generic,17,9.52115,136668,1.2438903035092341
murray_1919,GENERIC_FATHER,generic,27,19.0555,136668,1.9755904820440775
murray_1919,GENERIC_FRIEND,generic,6,3.1437999999999997,136668,0.4390201071209061
murray_1919,GENERIC_GOD,generic,13,7.40365,136668,0.9512102320952966
murray_1919,GENERIC_GODDESS,generic,30,18.68665,136668,2.1951005356045306
murray_1919,GENERIC_GUEST,generic,1,0.6808,136668,0.07317001785348436
murray_1919,GENERIC_HOST,generic,2,1.5281,136668,0.1463400357069687
murray_1919,GENERIC_HUSBAND,generic,8,5.8071,136668,0.5853601428278749
murray_1919,GENERIC_ISLAND,generic,3,2.0164999999999997,136668,0.21951005356045306
murray_1919,GENERIC_KING,generic,4,3.0065999999999997,136668,0.2926800714139374
murray_1919,GENERIC_MAN,generic,115,70.5844,136668,8.414552053150702
murray_1919,GENERIC_MONSTER,generic,2,0.2098,136668,0.1463400357069687
murray_1919,GENERIC_MOTHER,generic,12,8.039299999999999,136668,0.8780402142418122
murray_1919,GENERIC_MOUNTAIN,generic,6,4.417,136668,0.4390201071209061
murray_1919,GENERIC_NYMPH,generic,2,1.4104,136668,0.1463400357069687
murray_1919,GENERIC_QUEEN,generic,5,3.3969,136668,0.3658500892674218
murray_1919,GENERIC_RIVER,generic,2,1.1520000000000001,136668,0.1463400357069687
murray_1919,GENERIC_SERVANT,generic,1,0.7912,136668,0.07317001785348436
murray_1919,GENERIC_SHORE,generic,4,2.8925,136668,0.2926800714139374
murray_1919,GENERIC_SLAVE,generic,1,-0.3956,136668,0.07317001785348436
murray_1919,GENERIC_SON,generic,26,14.437249999999999,136668,1.9024204641905933
murray_1919,GENERIC_STRANGER,generic,8,4.65525,136668,0.5853601428278749
murray_1919,GENERIC_WIFE,generic,12,6.9221,136668,0.8780402142418122
murray_1919,GENERIC_WOMAN,generic,15,11.1385,136668,1.0975502678022653
murray_1919,GODS,group,18,11.9301,136668,1.3170603213627186
murray_1919,HELEN,character,18,10.8634,136668,1.3170603213627186
murray_1919,HERA,character,1,0.7949,136668,0.07317001785348436
murray_1919,HERMES,character,17,9.5344,136668,1.2438903035092341
murray_1919,HOME,concept_or_setting,18,12.67005,136668,1.3170603213627186
murray_1919,ITHACA,place,14,5.1878,136668,1.024380249948781
murray_1919,JOURNEY,concept_or_setting,15,7.64305,136668,1.0975502678022653
murray_1919,LAERTES,character,29,18.1848,136668,2.1219305177510464
murray_1919,MELANTHIUS,character,8,3.8916,136668,0.5853601428278749
murray_1919,MELANTHO,character,1,0.8832,136668,0.07317001785348436
murray_1919,MENELAUS,character,19,12.805299999999999,136668,1.390230339216203
murray_1919,MIND,concept_or_setting,104,71.3104,136668,7.609681856762373
murray_1919,MOON,concept_or_setting,3,2.4095,136668,0.21951005356045306
murray_1919,MORTALS,group,80,60.18705,136668,5.853601428278749
murray_1919,NAUSICAA,character,9,6.5099,136668,0.6585301606813593
murray_1919,NESTOR,character,26,12.48905,136668,1.9024204641905933
murray_1919,NIGHT,concept_or_setting,16,12.3931,136668,1.1707202856557497
murray_1919,ODYSSEUS,character,264,157.33115,136668,19.316884713319872
murray_1919,ORESTES,character,1,0.8832,136668,0.07317001785348436
murray_1919,PALACE,concept_or_setting,74,56.615,136668,5.414581321157843
murray_1919,PENELOPE,character,72,45.9158,136668,5.268241285450874
murray_1919,PHAEACIANS,group,2,1.7664,136668,0.1463400357069687
murray_1919,POLYPHEMUS,character,1,0.6912,136668,0.07317001785348436
murray_1919,POSEIDON,character,23,12.3727,136668,1.68291041063014
murray_1919,SEA,concept_or_setting,163,111.4896,136668,11.92671291011795
murray_1919,SHIELD,concept_or_setting,2,1.6560000000000001,136668,0.1463400357069687
murray_1919,SHIP,concept_or_setting,80,55.0542,136668,5.853601428278749
murray_1919,SKY,concept_or_setting,6,3.3784,136668,0.4390201071209061
murray_1919,SORROW,concept_or_setting,27,14.3274,136668,1.9755904820440775
murray_1919,SPEAR,concept_or_setting,35,25.46,136668,2.5609506248719525
murray_1919,SPEECH,concept_or_setting,55,37.19885,136668,4.024350981941639
murray_1919,STORM,concept_or_setting,30,22.4454,136668,2.1951005356045306
murray_1919,SUITORS,group,40,27.09205,136668,2.9268007141393744
murray_1919,SUN,concept_or_setting,16,9.5354,136668,1.1707202856557497
murray_1919,SWORD,concept_or_setting,18,12.63405,136668,1.3170603213627186
murray_1919,TEIRESIAS,character,6,3.2727999999999997,136668,0.4390201071209061
murray_1919,TELEMACHUS,character,106,62.69495,136668,7.7560218924693425
murray_1919,TROJANS,group,1,0.6808,136668,0.07317001785348436
murray_1919,TROY,place,4,2.208,136668,0.2926800714139374
murray_1919,WAR,concept_or_setting,18,12.8209,136668,1.3170603213627186
murray_1919,WINE,concept_or_setting,27,19.5752,136668,1.9755904820440775
murray_1919,ZEUS,character,143,73.60979999999999,136668,10.463312553048263
pope_1726,ACHAEANS,group,4,3.582,111063,0.36015594752527846
pope_1726,ACHILLES,character,14,10.20875,111063,1.2605458163384746
pope_1726,AGAMEMNON,character,3,2.0995,111063,0.27011696064395885
pope_1726,AJAX,character,4,2.7422,111063,0.36015594752527846
pope_1726,ALCINOUS,character,32,25.6273,111063,2.8812475802022277
pope_1726,AMPHINOMUS,character,3,2.6507,111063,0.27011696064395885
pope_1726,ANGER,concept_or_setting,38,30.25095,111063,3.421481501490145
pope_1726,ANTINOUS,character,30,15.961849999999998,111063,2.7011696064395885
pope_1726,ARETE,character,8,5.2775,111063,0.7203118950505569
pope_1726,ATHENA,character,76,48.415699999999994,111063,6.84296300298029
pope_1726,BLOOD,concept_or_setting,14,11.31115,111063,1.2605458163384746
pope_1726,BOW,concept_or_setting,9,7.0226500000000005,111063,0.8103508819318765
pope_1726,CALYPSO,character,10,7.0645,111063,0.900389868813196
pope_1726,CIRCE,character,14,9.575899999999999,111063,1.2605458163384746
pope_1726,CLYTEMNESTRA,character,2,1.791,111063,0.18007797376263923
pope_1726,CYCLOPES,group,2,1.5044,111063,0.18007797376263923
pope_1726,DAWN,concept_or_setting,14,12.1191,111063,1.2605458163384746
pope_1726,DEATH,concept_or_setting,21,17.2733,111063,1.8908187245077117
pope_1726,DEMODOCUS,character,3,2.6507,111063,0.27011696064395885
pope_1726,EARTH,concept_or_setting,47,40.5723,111063,4.231832383422022
pope_1726,EUMAEUS,character,37,22.001549999999998,111063,3.331442514608826
pope_1726,EURYCLEIA,character,13,8.39185,111063,1.170506829457155
pope_1726,EURYMACHUS,character,11,6.77595,111063,0.9904288556945157
pope_1726,FATE,concept_or_setting,39,33.2599,111063,3.511520488371465
pope_1726,FIRE,concept_or_setting,14,12.5369,111063,1.2605458163384746
pope_1726,GENERIC_CAVE,generic,1,0.7363,111063,0.09003898688131962
pope_1726,GENERIC_DAUGHTER,generic,7,5.4804,111063,0.6302729081692373
pope_1726,GENERIC_FATHER,generic,20,15.9916,111063,1.800779737626392
pope_1726,GENERIC_FRIEND,generic,20,16.0722,111063,1.800779737626392
pope_1726,GENERIC_GOD,generic,23,18.8362,111063,2.070896698270351
pope_1726,GENERIC_GODDESS,generic,9,6.9252,111063,0.8103508819318765
pope_1726,GENERIC_GUEST,generic,30,23.177500000000002,111063,2.7011696064395885
pope_1726,GENERIC_HERO,generic,21,16.2861,111063,1.8908187245077117
pope_1726,GENERIC_HOST,generic,8,6.555,111063,0.7203118950505569
pope_1726,GENERIC_KING,generic,27,18.56975,111063,2.4310526457956296
pope_1726,GENERIC_MAN,generic,57,37.33035,111063,5.132222252235218
pope_1726,GENERIC_MONSTER,generic,1,0.7363,111063,0.09003898688131962
pope_1726,GENERIC_MOTHER,generic,7,5.5401,111063,0.6302729081692373
pope_1726,GENERIC_MOUNTAIN,generic,3,2.1432,111063,0.27011696064395885
pope_1726,GENERIC_NYMPH,generic,12,8.001850000000001,111063,1.0804678425758354
pope_1726,GENERIC_QUEEN,generic,23,16.0314,111063,2.070896698270351
pope_1726,GENERIC_SERVANT,generic,6,5.0486,111063,0.5402339212879177
pope_1726,GENERIC_SHORE,generic,22,16.21645,111063,1.9808577113890313
pope_1726,GENERIC_SLAVE,generic,7,5.934200000000001,111063,0.6302729081692373
pope_1726,GENERIC_SON,generic,31,20.35065,111063,2.7912085933209076
pope_1726,GENERIC_STRANGER,generic,25,14.0534,111063,2.2509746720329904
pope_1726,GENERIC_WARRIOR,generic,3,2.4477,111063,0.27011696064395885
pope_1726,GENERIC_WIFE,generic,1,0.7363,111063,0.09003898688131962
pope_1726,GENERIC_WOMAN,generic,3,1.0875499999999998,111063,0.27011696064395885
pope_1726,GODS,group,36,30.7017,111063,3.241403527727506
pope_1726,HELEN,character,11,8.0237,111063,0.9904288556945157
pope_1726,HERA,character,3,1.9899999999999998,111063,0.27011696064395885
pope_1726,HERMES,character,14,10.0296,111063,1.2605458163384746
pope_1726,HOME,concept_or_setting,11,9.4256,111063,0.9904288556945157
pope_1726,ITHACA,place,8,5.6178,111063,0.7203118950505569
pope_1726,JOURNEY,concept_or_setting,28,24.0969,111063,2.5210916326769492
pope_1726,LAERTES,character,34,22.8254,111063,3.061325553964867
pope_1726,MELANTHIUS,character,8,5.08845,111063,0.7203118950505569
pope_1726,MELANTHO,character,3,2.2965,111063,0.27011696064395885
pope_1726,MENELAUS,character,8,5.283399999999999,111063,0.7203118950505569
pope_1726,MIND,concept_or_setting,107,83.22345,111063,9.634171596301199
pope_1726,MORTALS,group,30,22.724800000000002,111063,2.7011696064395885
pope_1726,NAUSICAA,character,5,3.8049,111063,0.450194934406598
pope_1726,NESTOR,character,26,18.5448,111063,2.34101365891431
pope_1726,NIGHT,concept_or_setting,19,16.8792,111063,1.7107407507450725
pope_1726,ODYSSEUS,character,224,154.96949999999998,111063,20.168733061415594
pope_1726,ORESTES,character,7,3.0288,111063,0.6302729081692373
pope_1726,PALACE,concept_or_setting,21,16.6045,111063,1.8908187245077117
pope_1726,PENELOPE,character,17,11.4505,111063,1.5306627769824335
pope_1726,PHAEACIANS,group,1,0.9552,111063,0.09003898688131962
pope_1726,POLYPHEMUS,character,2,1.7462,111063,0.18007797376263923
pope_1726,POSEIDON,character,25,18.2603,111063,2.2509746720329904
pope_1726,SEA,concept_or_setting,180,140.75505,111063,16.20701763863753
pope_1726,SHIELD,concept_or_setting,1,0.9552,111063,0.09003898688131962
pope_1726,SHIP,concept_or_setting,14,11.43455,111063,1.2605458163384746
pope_1726,SKY,concept_or_setting,53,42.4704,111063,4.772066304709939
pope_1726,SORROW,concept_or_setting,33,26.3069,111063,2.971286567083547
pope_1726,SPEAR,concept_or_setting,13,11.2316,111063,1.170506829457155
pope_1726,SPEECH,concept_or_setting,29,22.0443,111063,2.6111306195582684
pope_1726,STORM,concept_or_setting,18,14.184800000000001,111063,1.620701763863753
pope_1726,SUITORS,group,4,3.4149000000000003,111063,0.36015594752527846
pope_1726,SUN,concept_or_setting,11,6.6903500000000005,111063,0.9904288556945157
pope_1726,SWORD,concept_or_setting,10,9.149000000000001,111063,0.900389868813196
pope_1726,TELEMACHUS,character,68,43.05065,111063,6.122651107929734
pope_1726,TROJANS,group,1,0.8358,111063,0.09003898688131962
pope_1726,TROY,place,6,5.182,111063,0.5402339212879177
pope_1726,WAR,concept_or_setting,16,14.077300000000001,111063,1.4406237901011139
pope_1726,WINE,concept_or_setting,28,24.994500000000002,111063,2.5210916326769492
pope_1726,ZEUS,character,118,74.23315,111063,10.624600451995715
