translation_id,attribute,category,valence,event_count,weighted_event_count,corpus_words,events_per_10k_words
chapman_1616,peaceful,behavior_disposition,positive,1,0.5771,133440,0.0749400479616307
chapman_1616,pious,moral_evaluation,positive,9,4.3938500000000005,133440,0.6744604316546763
chapman_1616,prudent,cognitive_evaluation,positive,1,0.8597,133440,0.0749400479616307
chapman_1616,purple,color_hue,context_dependent,13,8.959,133440,0.974220623501199
chapman_1616,raging,affect_state,negative,3,2.6467,133440,0.2248201438848921
chapman_1616,red,color_hue,context_dependent,9,6.503299999999999,133440,0.6744604316546763
chapman_1616,resolute,agency_capacity,positive,1,0.5771,133440,0.0749400479616307
chapman_1616,righteous,moral_evaluation,positive,1,-0.42985,133440,0.0749400479616307
chapman_1616,rosy,color_complex,context_dependent,2,1.1542,133440,0.1498800959232614
chapman_1616,royal,social_status,unassigned,25,17.0792,133440,1.8735011990407673
chapman_1616,ruddy,color_hue,context_dependent,7,4.9312000000000005,133440,0.5245803357314148
chapman_1616,ruthless,behavior_disposition,negative,1,0.7363,133440,0.0749400479616307
chapman_1616,sable,color_hue,context_dependent,12,9.2336,133440,0.8992805755395684
chapman_1616,sacred,moral_evaluation,positive,64,46.9989,133440,4.796163069544365
chapman_1616,sad,affect_state,negative,36,25.57955,133440,2.697841726618705
chapman_1616,savage,behavior_disposition,negative,1,0.5771,133440,0.0749400479616307
chapman_1616,servile,social_status,unassigned,2,1.6566,133440,0.1498800959232614
chapman_1616,shameless,moral_evaluation,negative,3,2.4486,133440,0.2248201438848921
chapman_1616,shining,luminosity,positive,3,1.7312999999999998,133440,0.2248201438848921
chapman_1616,shrewd,cognitive_evaluation,positive,2,1.4367999999999999,133440,0.1498800959232614
chapman_1616,silver,color_material,context_dependent,25,15.963799999999999,133440,1.8735011990407673
chapman_1616,small,appearance_age,unassigned,11,2.9353000000000002,133440,0.8243405275779377
chapman_1616,strong,agency_capacity,positive,41,27.79825,133440,3.0725419664268583
chapman_1616,stubborn,behavior_disposition,unassigned,5,3.6417,133440,0.3747002398081535
chapman_1616,subtle,cognitive_evaluation,unassigned,2,1.3134,133440,0.1498800959232614
chapman_1616,tall,appearance_age,unassigned,2,1.5621,133440,0.1498800959232614
chapman_1616,ugly,appearance_age,negative,1,0.5771,133440,0.0749400479616307
chapman_1616,unhappy,affect_state,negative,15,10.4663,133440,1.1241007194244605
chapman_1616,unjust,moral_evaluation,negative,10,5.25955,133440,0.749400479616307
chapman_1616,unwise,cognitive_evaluation,negative,4,2.6426999999999996,133440,0.2997601918465228
chapman_1616,valiant,agency_capacity,positive,2,1.4129,133440,0.1498800959232614
chapman_1616,vast,scale_intensity,unassigned,13,8.149049999999999,133440,0.974220623501199
chapman_1616,vermilion,color_hue,context_dependent,1,0.9552,133440,0.0749400479616307
chapman_1616,violent,behavior_disposition,negative,10,6.2088,133440,0.749400479616307
chapman_1616,virtuous,moral_evaluation,positive,2,1.1542,133440,0.1498800959232614
chapman_1616,wanton,behavior_disposition,negative,1,-0.4776,133440,0.0749400479616307
chapman_1616,weak,agency_capacity,negative,6,2.5273,133440,0.4496402877697842
chapman_1616,weary,affect_state,negative,4,2.5671,133440,0.2997601918465228
chapman_1616,white,color_hue,context_dependent,24,16.5449,133440,1.7985611510791368
chapman_1616,wicked,moral_evaluation,negative,3,2.7661000000000002,133440,0.2248201438848921
chapman_1616,wide,scale_intensity,unassigned,6,5.3929,133440,0.4496402877697842
chapman_1616,wise,cognitive_evaluation,positive,81,53.8724,133440,6.070143884892086
chapman_1616,woeful,affect_state,negative,2,1.4129,133440,0.1498800959232614
chapman_1616,yellow,color_hue,context_dependent,3,2.5711,133440,0.2248201438848921
chapman_1616,young,appearance_age,unassigned,47,32.0288,133440,3.5221822541966428
cowper_1791,able,agency_capacity,unassigned,4,2.3880500000000002,109201,0.36629701193212516
cowper_1791,afraid,affect_state,negative,1,-0.3985,109201,0.09157425298303129
cowper_1791,aged,appearance_age,unassigned,1,0.5771,109201,0.09157425298303129
cowper_1791,ancient,appearance_age,unassigned,30,22.8512,109201,2.747227589490939
cowper_1791,angry,affect_state,negative,7,3.91625,109201,0.6410197708812191
cowper_1791,anxious,affect_state,negative,12,9.227599999999999,109201,1.0988910357963755
cowper_1791,ashen,color_complex,context_dependent,4,2.6864999999999997,109201,0.36629701193212516
cowper_1791,base,moral_evaluation,negative,11,6.8297,109201,1.0073167828133442
cowper_1791,beautiful,appearance_age,positive,5,2.37405,109201,0.45787126491515645
cowper_1791,bitter,affect_state,negative,6,3.9799999999999995,109201,0.5494455178981877
cowper_1791,black,color_hue,context_dependent,7,5.5083,109201,0.6410197708812191
cowper_1791,blameless,moral_evaluation,positive,2,0.14924999999999994,109201,0.18314850596606258
cowper_1791,blue,color_hue,context_dependent,7,5.9302,109201,0.6410197708812191
cowper_1791,bold,behavior_disposition,unassigned,16,10.7142,109201,1.4651880477285006
cowper_1791,boundless,scale_intensity,unassigned,6,5.412800000000001,109201,0.5494455178981877
cowper_1791,brave,agency_capacity,positive,48,36.0628,109201,4.395564143185502
cowper_1791,brazen,color_material,context_dependent,18,14.1887,109201,1.6483365536945631
cowper_1791,bright,luminosity,positive,48,34.18025,109201,4.395564143185502
cowper_1791,cheerful,affect_state,positive,1,0.5771,109201,0.09157425298303129
cowper_1791,chieftain,social_status,unassigned,1,0.5771,109201,0.09157425298303129
cowper_1791,courageous,agency_capacity,positive,4,2.37805,109201,0.36629701193212516
cowper_1791,crimson,color_hue,context_dependent,6,1.3213500000000002,109201,0.5494455178981877
cowper_1791,cruel,moral_evaluation,negative,8,6.9859,109201,0.7325940238642503
cowper_1791,dark,color_hue,negative,17,14.4594,109201,1.556762300711532
cowper_1791,dauntless,agency_capacity,positive,7,4.4715,109201,0.6410197708812191
cowper_1791,dazzling,luminosity,unassigned,1,0.8557,109201,0.09157425298303129
cowper_1791,deep,scale_intensity,unassigned,160,114.82145,109201,14.651880477285006
cowper_1791,despairing,affect_state,negative,2,1.1542,109201,0.18314850596606258
cowper_1791,dim,luminosity,negative,2,1.4129,109201,0.18314850596606258
cowper_1791,divine,moral_evaluation,positive,53,38.10945,109201,4.853435408100658
cowper_1791,dusky,luminosity,context_dependent,8,5.8148,109201,0.7325940238642503
cowper_1791,enduring,agency_capacity,positive,3,2.2487,109201,0.27472275894909387
cowper_1791,evil,moral_evaluation,negative,9,5.16405,109201,0.8241682768472816
cowper_1791,fair,appearance_age,positive,61,39.62095,109201,5.586029431964909
cowper_1791,faithful,moral_evaluation,positive,9,5.5421499999999995,109201,0.8241682768472816
cowper_1791,false,moral_evaluation,negative,1,-0.4179,109201,0.09157425298303129
cowper_1791,fearful,affect_state,negative,1,0.8358,109201,0.09157425298303129
cowper_1791,fierce,behavior_disposition,unassigned,10,6.45155,109201,0.9157425298303129
cowper_1791,foolish,cognitive_evaluation,negative,1,0.5771,109201,0.09157425298303129
cowper_1791,free,social_status,unassigned,9,7.0625,109201,0.8241682768472816
cowper_1791,friendly,behavior_disposition,positive,3,1.12435,109201,0.27472275894909387
cowper_1791,furious,affect_state,negative,5,2.8437,109201,0.45787126491515645
cowper_1791,generous,behavior_disposition,positive,3,2.4875,109201,0.27472275894909387
cowper_1791,gentle,moral_evaluation,positive,18,12.7857,109201,1.6483365536945631
cowper_1791,glad,affect_state,positive,23,14.60065,109201,2.10620781860972
cowper_1791,glittering,luminosity,unassigned,1,0.9552,109201,0.09157425298303129
cowper_1791,glowing,luminosity,unassigned,3,2.1094,109201,0.27472275894909387
cowper_1791,godlike,moral_evaluation,positive,31,22.148699999999998,109201,2.83880184247397
cowper_1791,gold,color_material,context_dependent,28,18.1358,109201,2.5640790835248763
cowper_1791,golden,color_material,context_dependent,45,31.70865,109201,4.1208413842364084
cowper_1791,good,moral_evaluation,positive,37,25.30885,109201,3.3882473603721577
cowper_1791,gray,color_hue,context_dependent,2,1.7074,109201,0.18314850596606258
cowper_1791,great,scale_intensity,unassigned,25,16.59465,109201,2.289356324575782
cowper_1791,green,color_hue,context_dependent,5,3.3034,109201,0.45787126491515645
cowper_1791,guileful,cognitive_evaluation,negative,1,0.9552,109201,0.09157425298303129
cowper_1791,guiltless,moral_evaluation,positive,1,-0.4776,109201,0.09157425298303129
cowper_1791,handsome,appearance_age,positive,1,0.8557,109201,0.09157425298303129
cowper_1791,happy,affect_state,unassigned,11,7.2476,109201,1.0073167828133442
cowper_1791,helpless,agency_capacity,negative,1,0.5771,109201,0.09157425298303129
cowper_1791,heroic,agency_capacity,positive,5,3.6795,109201,0.45787126491515645
cowper_1791,high,scale_intensity,unassigned,29,20.9548,109201,2.6556533365079074
cowper_1791,hospitable,behavior_disposition,positive,10,7.8773,109201,0.9157425298303129
cowper_1791,huge,scale_intensity,unassigned,25,16.295099999999998,109201,2.289356324575782
cowper_1791,immense,scale_intensity,unassigned,8,5.2546,109201,0.7325940238642503
cowper_1791,impious,moral_evaluation,negative,3,1.9899999999999998,109201,0.27472275894909387
cowper_1791,insolent,behavior_disposition,negative,4,2.7163,109201,0.36629701193212516
cowper_1791,intelligent,cognitive_evaluation,positive,3,2.5572,109201,0.27472275894909387
cowper_1791,joyful,affect_state,positive,8,6.5431,109201,0.7325940238642503
cowper_1791,just,moral_evaluation,positive,24,15.5474,109201,2.197782071592751
cowper_1791,keen,cognitive_evaluation,positive,10,7.164,109201,0.9157425298303129
cowper_1791,kind,moral_evaluation,positive,33,22.804299999999998,109201,3.0219503484400327
cowper_1791,kingly,social_status,unassigned,3,1.3134000000000001,109201,0.27472275894909387
cowper_1791,knowing,cognitive_evaluation,positive,4,1.5362999999999998,109201,0.36629701193212516
cowper_1791,lawless,moral_evaluation,negative,5,2.09945,109201,0.45787126491515645
cowper_1791,little,scale_intensity,unassigned,16,8.2187,109201,1.4651880477285006
cowper_1791,long,scale_intensity,unassigned,134,69.79235,109201,12.270949899726192
cowper_1791,lordly,social_status,unassigned,1,0.8597,109201,0.09157425298303129
cowper_1791,lovely,appearance_age,positive,16,7.5759,109201,1.4651880477285006
cowper_1791,low,scale_intensity,unassigned,8,5.731199999999999,109201,0.7325940238642503
cowper_1791,merciless,moral_evaluation,negative,1,0.7363,109201,0.09157425298303129
cowper_1791,mighty,scale_intensity,positive,15,9.64605,109201,1.3736137947454694
cowper_1791,mournful,affect_state,negative,6,5.0109,109201,0.5494455178981877
cowper_1791,narrow,scale_intensity,unassigned,1,0.5771,109201,0.09157425298303129
cowper_1791,noble,moral_evaluation,positive,82,61.51665,109201,7.509088744608566
cowper_1791,old,appearance_age,unassigned,52,38.4268,109201,4.761861155117627
cowper_1791,patient,affect_state,positive,11,5.92415,109201,1.0073167828133442
cowper_1791,peaceful,behavior_disposition,positive,1,0.9552,109201,0.09157425298303129
cowper_1791,princely,social_status,unassigned,7,4.7959,109201,0.6410197708812191
cowper_1791,prudent,cognitive_evaluation,positive,27,19.816950000000002,109201,2.472504830541845
cowper_1791,purple,color_hue,context_dependent,11,7.303299999999999,109201,1.0073167828133442
cowper_1791,radiant,luminosity,positive,7,5.0427,109201,0.6410197708812191
cowper_1791,reckless,behavior_disposition,negative,1,0.5771,109201,0.09157425298303129
cowper_1791,red,color_hue,context_dependent,3,2.1492,109201,0.27472275894909387
cowper_1791,righteous,moral_evaluation,positive,3,2.2686,109201,0.27472275894909387
cowper_1791,rosy,color_complex,context_dependent,21,14.2662,109201,1.923059312643657
cowper_1791,royal,social_status,unassigned,33,25.6711,109201,3.0219503484400327
cowper_1791,ruddy,color_hue,context_dependent,4,2.41285,109201,0.36629701193212516
cowper_1791,ruthless,behavior_disposition,negative,6,2.89145,109201,0.5494455178981877
cowper_1791,sable,color_hue,context_dependent,28,20.7478,109201,2.5640790835248763
cowper_1791,sacred,moral_evaluation,positive,28,23.0791,109201,2.5640790835248763
cowper_1791,sad,affect_state,negative,17,10.8157,109201,1.556762300711532
cowper_1791,sagacious,cognitive_evaluation,positive,1,0.8358,109201,0.09157425298303129
cowper_1791,savage,behavior_disposition,negative,5,3.5462,109201,0.45787126491515645
cowper_1791,senseless,cognitive_evaluation,negative,1,0.8358,109201,0.09157425298303129
cowper_1791,servile,social_status,unassigned,1,0.5771,109201,0.09157425298303129
cowper_1791,shameless,moral_evaluation,negative,10,7.9162,109201,0.9157425298303129
cowper_1791,shining,luminosity,positive,1,0.5771,109201,0.09157425298303129
cowper_1791,shrewd,cognitive_evaluation,positive,9,6.28245,109201,0.8241682768472816
cowper_1791,silver,color_material,context_dependent,12,9.8704,109201,1.0988910357963755
cowper_1791,small,appearance_age,unassigned,3,-0.30045000000000005,109201,0.27472275894909387
cowper_1791,sorrowful,affect_state,negative,1,0.8597,109201,0.09157425298303129
cowper_1791,splendid,luminosity,positive,25,16.67425,109201,2.289356324575782
cowper_1791,strong,agency_capacity,positive,13,8.696299999999999,109201,1.1904652887794067
cowper_1791,stubborn,behavior_disposition,unassigned,3,1.3134000000000001,109201,0.27472275894909387
cowper_1791,subtle,cognitive_evaluation,unassigned,6,2.9053999999999998,109201,0.5494455178981877
cowper_1791,sun-bright,luminosity,unassigned,1,0.7363,109201,0.09157425298303129
cowper_1791,tall,appearance_age,unassigned,8,5.8745,109201,0.7325940238642503
cowper_1791,terrified,affect_state,negative,4,1.5720999999999998,109201,0.36629701193212516
cowper_1791,unhappy,affect_state,negative,4,2.9432,109201,0.36629701193212516
cowper_1791,unjust,moral_evaluation,negative,7,3.3979,109201,0.6410197708812191
cowper_1791,unwise,cognitive_evaluation,negative,1,-0.4428,109201,0.09157425298303129
cowper_1791,valiant,agency_capacity,positive,8,5.19245,109201,0.7325940238642503
cowper_1791,vast,scale_intensity,unassigned,4,2.4676,109201,0.36629701193212516
cowper_1791,violent,behavior_disposition,negative,4,2.0099,109201,0.36629701193212516
cowper_1791,virtuous,moral_evaluation,positive,10,5.02475,109201,0.9157425298303129
cowper_1791,wanton,behavior_disposition,negative,1,0.5771,109201,0.09157425298303129
cowper_1791,warlike,behavior_disposition,unassigned,7,5.8347,109201,0.6410197708812191
cowper_1791,weak,agency_capacity,negative,3,1.31745,109201,0.27472275894909387
cowper_1791,weary,affect_state,negative,9,6.0356,109201,0.8241682768472816
cowper_1791,white,color_hue,context_dependent,4,2.5273,109201,0.36629701193212516
cowper_1791,wide,scale_intensity,unassigned,41,32.5982,109201,3.754544372304283
cowper_1791,wily,cognitive_evaluation,unassigned,1,0.6368,109201,0.09157425298303129
cowper_1791,wise,cognitive_evaluation,positive,77,57.7112,109201,7.05121747969341
cowper_1791,woeful,affect_state,negative,6,5.0148,109201,0.5494455178981877
cowper_1791,yellow,color_hue,context_dependent,1,0.6368,109201,0.09157425298303129
cowper_1791,young,appearance_age,unassigned,20,14.26075,109201,1.8314850596606258
cowper_1791,youthful,appearance_age,unassigned,3,2.5791,109201,0.27472275894909387
murray_1919,able,agency_capacity,unassigned,12,1.68215,132086,0.9084990082219161
murray_1919,afraid,affect_state,negative,1,-0.41875,132086,0.07570825068515967
murray_1919,aged,appearance_age,unassigned,5,4.0711,132086,0.37854125342579836
murray_1919,angry,affect_state,negative,17,11.8178,132086,1.2870402616477143
murray_1919,anxious,affect_state,negative,2,1.3292000000000002,132086,0.15141650137031934
murray_1919,ashen,color_complex,context_dependent,5,3.6172,132086,0.37854125342579836
murray_1919,base,moral_evaluation,negative,9,2.053,132086,0.681374256166437
murray_1919,beautiful,appearance_age,positive,61,42.068400000000004,132086,4.61820329179474
murray_1919,bitter,affect_state,negative,12,7.7532,132086,0.9084990082219161
murray_1919,black,color_hue,context_dependent,67,53.1031,132086,5.072452795905698
murray_1919,blameless,moral_evaluation,positive,6,3.7741,132086,0.45424950411095805
murray_1919,boastful,behavior_disposition,negative,2,0.39345,132086,0.15141650137031934
murray_1919,bold,behavior_disposition,unassigned,3,2.0812,132086,0.22712475205547902
murray_1919,boundless,scale_intensity,unassigned,9,6.4512,132086,0.681374256166437
murray_1919,brave,agency_capacity,positive,2,1.7389999999999999,132086,0.15141650137031934
murray_1919,brazen,color_material,context_dependent,5,4.3316,132086,0.37854125342579836
murray_1919,bright,luminosity,positive,50,31.979,132086,3.785412534257983
murray_1919,bronze,color_material,context_dependent,52,31.6386,132086,3.9368290356283024
murray_1919,captain,social_status,unassigned,1,0.9306,132086,0.07570825068515967
murray_1919,comely,appearance_age,positive,11,7.3385,132086,0.8327907575367564
murray_1919,crafty,cognitive_evaluation,unassigned,10,6.5603,132086,0.7570825068515967
murray_1919,cruel,moral_evaluation,negative,19,14.1651,132086,1.4384567630180338
murray_1919,cunning,cognitive_evaluation,unassigned,16,10.4913,132086,1.2113320109625547
murray_1919,dark,color_hue,negative,41,26.0756,132086,3.1040382780915463
murray_1919,dark-haired,color_complex,unassigned,3,2.3735,132086,0.22712475205547902
murray_1919,deceitful,behavior_disposition,negative,1,0.9306,132086,0.07570825068515967
murray_1919,deep,scale_intensity,unassigned,69,47.4638,132086,5.223869297276017
murray_1919,despairing,affect_state,negative,1,0.5452,132086,0.07570825068515967
murray_1919,dim,luminosity,negative,3,2.0492,132086,0.22712475205547902
murray_1919,distressed,affect_state,negative,5,1.3,132086,0.37854125342579836
murray_1919,divine,moral_evaluation,positive,36,24.6483,132086,2.725497024665748
murray_1919,enduring,agency_capacity,positive,26,20.8568,132086,1.9684145178141512
murray_1919,evil,moral_evaluation,negative,116,71.07515,132086,8.782157079478521
murray_1919,fair,appearance_age,positive,131,90.1069,132086,9.917780839755917
murray_1919,fair-haired,color_complex,unassigned,11,9.1744,132086,0.8327907575367564
murray_1919,faithful,moral_evaluation,positive,4,1.4946000000000002,132086,0.3028330027406387
murray_1919,false,moral_evaluation,negative,1,-0.4512,132086,0.07570825068515967
murray_1919,fierce,behavior_disposition,unassigned,8,6.7568,132086,0.6056660054812774
murray_1919,foolish,cognitive_evaluation,negative,6,4.7564,132086,0.45424950411095805
murray_1919,free,social_status,unassigned,9,2.4661500000000003,132086,0.681374256166437
murray_1919,furious,affect_state,negative,8,6.4110000000000005,132086,0.6056660054812774
murray_1919,gentle,moral_evaluation,positive,38,31.1818,132086,2.8769135260360676
murray_1919,glad,affect_state,positive,47,37.3326,132086,3.5582877822025045
murray_1919,gleaming,luminosity,unassigned,5,3.0418000000000003,132086,0.37854125342579836
murray_1919,godlike,moral_evaluation,positive,44,32.912,132086,3.3311630301470254
murray_1919,gold,color_material,context_dependent,36,22.7762,132086,2.725497024665748
murray_1919,golden,color_material,context_dependent,30,18.704,132086,2.27124752055479
murray_1919,good,moral_evaluation,positive,96,59.479150000000004,132086,7.267992065775329
murray_1919,gray,color_hue,context_dependent,20,16.7772,132086,1.5141650137031935
murray_1919,great,scale_intensity,unassigned,175,130.2336,132086,13.248943869902943
murray_1919,greedy,behavior_disposition,negative,2,1.6412,132086,0.15141650137031934
murray_1919,green,color_hue,context_dependent,2,1.5792,132086,0.15141650137031934
murray_1919,grieving,affect_state,unassigned,1,0.8122,132086,0.07570825068515967
murray_1919,guileful,cognitive_evaluation,negative,9,6.8998,132086,0.681374256166437
murray_1919,guiltless,moral_evaluation,positive,2,0.49629999999999996,132086,0.15141650137031934
murray_1919,happy,affect_state,unassigned,4,2.8802000000000003,132086,0.3028330027406387
murray_1919,high,scale_intensity,unassigned,63,44.1963,132086,4.7696197931650595
murray_1919,holy,moral_evaluation,positive,5,3.8079,132086,0.37854125342579836
murray_1919,honest,moral_evaluation,positive,1,-0.4512,132086,0.07570825068515967
murray_1919,hospitable,behavior_disposition,positive,4,3.0342000000000002,132086,0.3028330027406387
murray_1919,huge,scale_intensity,unassigned,9,5.8947,132086,0.681374256166437
murray_1919,insolent,behavior_disposition,negative,13,9.7384,132086,0.9842072589070756
murray_1919,joyful,affect_state,positive,2,0.2726,132086,0.15141650137031934
murray_1919,just,moral_evaluation,positive,8,1.86545,132086,0.6056660054812774
murray_1919,keen,cognitive_evaluation,positive,6,2.8585000000000003,132086,0.45424950411095805
murray_1919,kind,moral_evaluation,positive,7,5.8777,132086,0.5299577547961177
murray_1919,kingly,social_status,unassigned,1,-0.3478,132086,0.07570825068515967
murray_1919,knowing,cognitive_evaluation,positive,7,4.8692,132086,0.5299577547961177
murray_1919,lawless,moral_evaluation,negative,3,0.95835,132086,0.22712475205547902
murray_1919,little,scale_intensity,unassigned,11,6.4775,132086,0.8327907575367564
murray_1919,long,scale_intensity,unassigned,134,72.60385,132086,10.144905591811396
murray_1919,lordly,social_status,unassigned,20,15.7132,132086,1.5141650137031935
murray_1919,lovely,appearance_age,positive,7,4.2432,132086,0.5299577547961177
murray_1919,low,scale_intensity,unassigned,6,3.4037,132086,0.45424950411095805
murray_1919,loyal,moral_evaluation,positive,1,0.6956,132086,0.07570825068515967
murray_1919,mighty,scale_intensity,positive,74,53.4056,132086,5.602410550701816
murray_1919,murky,luminosity,negative,4,3.5446999999999997,132086,0.3028330027406387
murray_1919,narrow,scale_intensity,unassigned,4,2.4478,132086,0.3028330027406387
murray_1919,noble,moral_evaluation,positive,41,31.55195,132086,3.1040382780915463
murray_1919,old,appearance_age,unassigned,138,95.1311,132086,10.447738594552034
murray_1919,patient,affect_state,positive,2,1.675,132086,0.15141650137031934
murray_1919,prudent,cognitive_evaluation,positive,5,1.4523000000000001,132086,0.37854125342579836
murray_1919,purple,color_hue,context_dependent,12,7.802,132086,0.9084990082219161
murray_1919,queenly,social_status,unassigned,6,4.7828,132086,0.45424950411095805
murray_1919,raging,affect_state,negative,1,0.7896,132086,0.07570825068515967
murray_1919,reckless,behavior_disposition,negative,5,2.4346,132086,0.37854125342579836
murray_1919,red,color_hue,context_dependent,8,5.4182,132086,0.6056660054812774
murray_1919,righteous,moral_evaluation,positive,3,2.2851,132086,0.22712475205547902
murray_1919,rosy,color_complex,context_dependent,1,0.7896,132086,0.07570825068515967
murray_1919,rosy-fingered,color_complex,unassigned,16,12.9778,132086,1.2113320109625547
murray_1919,royal,social_status,unassigned,1,0.9024,132086,0.07570825068515967
murray_1919,sacred,moral_evaluation,positive,15,8.0793,132086,1.135623760277395
murray_1919,sad,affect_state,negative,2,1.7146,132086,0.15141650137031934
murray_1919,savage,behavior_disposition,negative,4,3.2279999999999998,132086,0.3028330027406387
murray_1919,scarlet,color_hue,context_dependent,1,0.5452,132086,0.07570825068515967
murray_1919,shameless,moral_evaluation,negative,13,10.4886,132086,0.9842072589070756
murray_1919,shining,luminosity,positive,12,8.836,132086,0.9084990082219161
murray_1919,shrewd,cognitive_evaluation,positive,3,0.7426,132086,0.22712475205547902
murray_1919,silver,color_material,context_dependent,23,14.2373,132086,1.7412897657586726
murray_1919,small,appearance_age,unassigned,5,2.6132,132086,0.37854125342579836
murray_1919,sorrowful,affect_state,negative,1,-0.4512,132086,0.07570825068515967
murray_1919,splendid,luminosity,positive,3,1.6356000000000002,132086,0.22712475205547902
murray_1919,steadfast,behavior_disposition,positive,22,14.54275,132086,1.6655815150735127
murray_1919,strong,agency_capacity,positive,41,27.88845,132086,3.1040382780915463
murray_1919,stubborn,behavior_disposition,unassigned,3,1.1693,132086,0.22712475205547902
murray_1919,subtle,cognitive_evaluation,unassigned,1,0.9024,132086,0.07570825068515967
murray_1919,tall,appearance_age,unassigned,20,14.0539,132086,1.5141650137031935
murray_1919,trusty,moral_evaluation,positive,7,4.418,132086,0.5299577547961177
murray_1919,unhappy,affect_state,negative,5,4.0496,132086,0.37854125342579836
murray_1919,unjust,moral_evaluation,negative,3,1.6356000000000002,132086,0.22712475205547902
murray_1919,valiant,agency_capacity,positive,7,4.4688,132086,0.5299577547961177
murray_1919,vast,scale_intensity,unassigned,3,1.9026,132086,0.22712475205547902
murray_1919,vermilion,color_hue,context_dependent,1,-0.3478,132086,0.07570825068515967
murray_1919,violent,behavior_disposition,negative,3,1.786,132086,0.22712475205547902
murray_1919,violet,color_hue,context_dependent,2,1.8048,132086,0.15141650137031934
murray_1919,wanton,behavior_disposition,negative,10,5.8562,132086,0.7570825068515967
murray_1919,warlike,behavior_disposition,unassigned,3,2.523,132086,0.22712475205547902
murray_1919,weak,agency_capacity,negative,2,1.2408000000000001,132086,0.15141650137031934
murray_1919,weary,affect_state,negative,7,4.8128,132086,0.5299577547961177
murray_1919,white,color_hue,context_dependent,33,21.0184,132086,2.4983722726102693
murray_1919,wicked,moral_evaluation,negative,2,1.5979999999999999,132086,0.15141650137031934
murray_1919,wide,scale_intensity,unassigned,29,22.3035,132086,2.1955392698696303
murray_1919,wily,cognitive_evaluation,unassigned,1,0.5452,132086,0.07570825068515967
murray_1919,wine-dark,color_complex,unassigned,7,5.6854000000000005,132086,0.5299577547961177
murray_1919,wise,cognitive_evaluation,positive,215,110.67665,132086,16.27727389730933
murray_1919,woeful,affect_state,negative,13,8.6332,132086,0.9842072589070756
murray_1919,yellow,color_hue,context_dependent,2,1.692,132086,0.15141650137031934
murray_1919,young,appearance_age,unassigned,33,25.5015,132086,2.4983722726102693
murray_1919,youthful,appearance_age,unassigned,1,0.5452,132086,0.07570825068515967
pope_1726,afraid,affect_state,negative,1,0.8358,108596,0.09208442299900549
pope_1726,aged,appearance_age,unassigned,6,3.2337499999999997,108596,0.5525065379940329
pope_1726,ancient,appearance_age,unassigned,14,9.08825,108596,1.2891819219860767
pope_1726,angry,affect_state,negative,9,5.4715,108596,0.8287598069910495
pope_1726,anxious,affect_state,negative,14,11.2475,108596,1.2891819219860767
pope_1726,base,moral_evaluation,negative,13,10.8694,108596,1.1970974989870713
pope_1726,beautiful,appearance_age,positive,1,0.7522,108596,0.09208442299900549
pope_1726,bitter,affect_state,negative,4,3.183,108596,0.36833769199602195
pope_1726,black,color_hue,context_dependent,20,17.1717,108596,1.8416884599801098
pope_1726,blameless,moral_evaluation,positive,3,2.5472,108596,0.27625326899701647
pope_1726,blue,color_hue,context_dependent,5,3.9600999999999997,108596,0.46042211499502744
pope_1726,bold,behavior_disposition,unassigned,40,29.8401,108596,3.6833769199602195
pope_1726,boundless,scale_intensity,unassigned,8,6.5093,108596,0.7366753839920439
pope_1726,brave,agency_capacity,positive,36,24.0312,108596,3.315039227964198
pope_1726,brazen,color_material,context_dependent,7,4.768,108596,0.6445909609930384
pope_1726,bright,luminosity,positive,43,32.90275,108596,3.9596301889572363
pope_1726,brown,color_hue,context_dependent,2,1.4129,108596,0.18416884599801098
pope_1726,cheerful,affect_state,positive,4,3.1502,108596,0.36833769199602195
pope_1726,comely,appearance_age,positive,2,1.4726,108596,0.18416884599801098
pope_1726,crafty,cognitive_evaluation,unassigned,1,0.8358,108596,0.09208442299900549
pope_1726,cruel,moral_evaluation,negative,7,5.0785,108596,0.6445909609930384
pope_1726,dark,color_hue,negative,20,15.2514,108596,1.8416884599801098
pope_1726,dauntless,agency_capacity,positive,5,4.5222,108596,0.46042211499502744
pope_1726,dazzling,luminosity,unassigned,1,0.9552,108596,0.09208442299900549
pope_1726,deep,scale_intensity,unassigned,94,71.16279999999999,108596,8.655935761906516
pope_1726,dim,luminosity,negative,3,1.0189,108596,0.27625326899701647
pope_1726,divine,moral_evaluation,positive,68,48.99785,108596,6.261740763932373
pope_1726,dusky,luminosity,context_dependent,2,1.791,108596,0.18416884599801098
pope_1726,endless,scale_intensity,unassigned,2,1.6915,108596,0.18416884599801098
pope_1726,enduring,agency_capacity,positive,5,2.4477,108596,0.46042211499502744
pope_1726,evil,moral_evaluation,negative,3,2.2686,108596,0.27625326899701647
pope_1726,fair,appearance_age,positive,76,54.64555,108596,6.9984161479244165
pope_1726,faithful,moral_evaluation,positive,41,31.4341,108596,3.775461342959225
pope_1726,false,moral_evaluation,negative,6,3.33025,108596,0.5525065379940329
pope_1726,fearful,affect_state,negative,1,0.7701,108596,0.09208442299900549
pope_1726,feeble,agency_capacity,negative,4,2.7661,108596,0.36833769199602195
pope_1726,fierce,behavior_disposition,unassigned,45,32.84305,108596,4.143799034955247
